Time (ms),Current (pA)
1048.1,5.619700644574683e-7
1048.2,5.450963288090921e-7
1048.3,5.287282581838163e-7
1048.4,5.128507309862522e-7
1048.5,4.974490767849526e-7
1048.6,4.825090628854019e-7
1048.7,4.680168813015018e-7
1048.8,4.5395913611375797e-7
1048.9,4.4032283120273047e-7
1049.0,4.270953583466369e-7
1049.1,4.1426448567233534e-7
1049.2,4.018183464492237e-7
1049.3,3.897454282159063e-7
1049.4,3.780345622297746e-7
1049.5,3.666749132299407e-7
1049.6,3.5565596950424717e-7
1049.7,3.4496753325134347e-7
1049.8,3.345997112290948e-7
1049.9,3.245429056808377e-7
1050.0,3.1478780553125346e-7
1050.1,3.0532537784387183e-7
1050.2,2.961468595324519e-7
1050.3,2.87243749318717e-7
1050.4,2.7860779992914426e-7
1050.5,2.7023101052372043e-7
1050.6,2.621056193497924e-7
1050.7,2.542240966143365e-7
1050.8,2.4657913756817035e-7
1050.9,2.3916365579582737e-7
1051.0,2.319707767049902e-7
1051.1,2.249938312095686e-7
1051.2,2.1822634960067694e-7
1051.3,2.1166205559993834e-7
1051.4,2.052948605897064e-7
1051.5,1.9911885801495615e-7
1051.6,1.9312831795175128e-7
1051.7,1.8731768183734307e-7
1051.8,1.816815573571071e-7
1051.9,1.7621471348366043e-7
1052.0,1.709120756636438e-7
1052.1,1.6576872114778576e-7
1052.2,1.6077987445999345e-7
1052.3,1.5594090300134466e-7
1052.4,1.5124731278497367e-7
1052.5,1.4669474429796496e-7
1052.6,1.4227896848648296e-7
1052.7,1.379958828604769e-7
1052.8,1.3384150771441027e-7
1052.9,1.2981198246056655e-7
1053.0,1.2590356207158846e-7
1053.1,1.22112613629004e-7
1053.2,1.1843561297459075e-7
1053.3,1.1486914146152172e-7
1053.4,1.1140988280232802e-7
1053.5,1.0805462001080049e-7
1053.6,1.0480023243503735e-7
1053.7,1.0164369287892996e-7
1053.8,9.85820648094553e-8
1053.9,9.561249964722582e-8
1054.0,9.273223413781995e-8
1054.1,8.993858780149113e-8
1054.2,8.722896045892481e-8
1054.3,8.460082983078117e-8
1054.4,8.205174920882872e-8
1054.5,7.957934519653938e-8
1054.6,7.718131551707829e-8
1054.7,7.48554268866834e-8
1054.8,7.25995129514887e-8
1054.9,7.041147228590352e-8
1055.0,6.828926645071589e-8
1055.1,6.623091810914215e-8
1055.2,6.423450919909831e-8
1055.3,6.229817916001905e-8
1055.4,6.04201232126013e-8
1055.5,5.8598590689895626e-8
1055.6,5.683188341821726e-8
1055.7,5.5118354146392914e-8
1055.8,5.345640502190411e-8
1055.9,5.184448611252992e-8
1056.0,5.028109397213443e-8
1056.1,4.876477024928343e-8
1056.2,4.729410033741483e-8
1056.3,4.586771206532453e-8
1056.4,4.448427442676666e-8
1056.5,4.3142496348002715e-8
1056.6,4.184112549216855e-8
1056.7,4.0578947099362016e-8
1056.8,3.9354782861386894e-8
1056.9,3.8167489830119454e-8
1057.0,3.7015959358496156e-8
1057.1,3.5899116073149315e-8
1057.2,3.4815916877747585e-8
1057.3,3.376534998612562e-8
1057.4,3.274643398431449e-8
1057.5,3.175821692061125e-8
1057.6,3.079977542285121e-8
1057.7,2.98702138420717e-8
1057.8,2.896866342177994e-8
1057.9,2.809428149206149e-8
1058.0,2.7246250687787922e-8
1058.1,2.642377819020491e-8
1058.2,2.562609499120302e-8
1058.3,2.4852455179594403e-8
1058.4,2.410213524873863e-8
1058.5,2.337443342488054e-8
1058.6,2.2668669015581975e-8
1058.7,2.1984181777647484e-8
1058.8,2.132033130396219e-8
1058.9,2.0676496428677236e-8
1059.0,2.005207465019483e-8
1059.1,1.9446481571421733e-8
1059.2,1.8859150356775315e-8
1059.3,1.828953120544199e-8
1059.4,1.7737090840402612e-8
1059.5,1.7201312012754033e-8
1059.6,1.6681693020869775e-8
1059.7,1.6177747243956705e-8
1059.8,1.568900268957752e-8
1059.9,1.521500155472192e-8
1060.0,1.475529980002157e-8
1060.1,1.4309466736716171e-8
1060.2,1.3877084625989558e-8
1060.3,1.3457748290306207e-8
1060.4,1.3051064736389448e-8
1060.5,1.2656652789493465e-8
1060.6,1.2274142738631486e-8
1060.7,1.1903175992432613e-8
1060.8,1.154340474530962e-8
1060.9,1.1194491653629387e-8
1061.0,1.0856109521586912e-8
1061.1,1.0527940996492773e-8
1061.2,1.020967827319246e-8
1061.3,9.901022807344619e-9
1061.4,9.601685037293125e-9
1061.5,9.31138411427599e-9
1061.6,9.029847640721766e-9
1061.7,8.756811416391452e-9
1061.8,8.492019192131223e-9
1061.9,8.235222431008293e-9
1062.0,7.986180076608992e-9
1062.1,7.744658328284698e-9
1062.2,7.510430423137814e-9
1062.3,7.2832764245459744e-9
1062.4,7.0629830170288725e-9
1062.5,6.849343307267828e-9
1062.6,6.6421566310939545e-9
1062.7,6.44122836626624e-9
1062.8,6.246369750866198e-9
1062.9,6.057397707140956e-9
1063.0,5.8741346706316514e-9
1063.1,5.696408424428847e-9
1063.2,5.524051938401466e-9
1063.3,5.356903213250299e-9
1063.4,5.194805129241574e-9
1063.5,5.037605299480432e-9
1063.6,4.885155927588336e-9
1063.7,4.737313669652453e-9
1063.8,4.593939500319085e-9
1063.9,4.454898582906949e-9
1064.0,4.320060143419894e-9
1064.1,4.189297348342226e-9
1064.2,4.06248718610326e-9
1064.3,3.939510352101178e-9
1064.4,3.8202511371795114e-9
1064.5,3.704597319452752e-9
1064.6,3.5924400593807527e-9
1064.7,3.48367379799449e-9
1064.8,3.3781961581787514e-9
1064.9,3.2759078489200883e-9
1065.0,3.1767125724311516e-9
1065.1,3.080516934065149e-9
1065.2,2.9872303549367813e-9
1065.3,2.8967649871684883e-9
1065.4,2.8090356316832847e-9
1065.5,2.723959658467815e-9
1065.6,2.6414569292315218e-9
1065.7,2.561449722390091e-9
1065.8,2.483862660303423e-9
1065.9,2.408622638700528e-9
1066.0,2.3356587582257125e-9
1066.1,2.264902258042437e-9
1066.2,2.196286451433094e-9
1066.3,2.1297466633348324e-9
1066.4,2.065220169753312e-9
1066.5,2.00264613899806e-9
1066.6,1.9419655746847378e-9
1066.7,1.8831212604513087e-9
1066.8,1.82605770633665e-9
1066.9,1.7707210967717182e-9
1067.0,1.7170592401348555e-9
1067.1,1.6650215198242903e-9
1067.2,1.6145588468022733e-9
1067.3,1.5656236135666756e-9
1067.4,1.5181696495071774e-9
1067.5,1.4721521776044855e-9
1067.6,1.4275277724322352e-9
1067.7,1.3842543194224719e-9
1067.8,1.3422909753567488e-9
1067.9,1.3015981300460389e-9
1068.0,1.2621373691637541e-9
1068.1,1.2238714381972319e-9
1068.2,1.186764207484088e-9
1068.3,1.1507806383008538e-9
1068.4,1.1158867499722722e-9
1068.5,1.0820495879705974e-9
1068.6,1.049237192975147e-9
1068.7,1.0174185708632478e-9
1068.8,9.86563663604597e-10
1068.9,9.566433210318801e-10
1069.0,9.276292734613176e-10
1069.1,8.994941051375877e-10
1069.2,8.72211228478355e-10
1069.3,8.457548590943634e-10
1069.4,8.200999915617816e-10
1069.5,7.952223759241889e-10
1069.6,7.710984949022597e-10
1069.7,7.47705541789873e-10
1069.8,7.250213990160096e-10
1069.9,7.030246173524106e-10
1070.0,6.816943957475853e-10
1070.1,6.610105617683283e-10
1070.2,6.40953552630477e-10
1070.3,6.215043968011863e-10
1070.4,6.026446961555315e-10
1070.5,5.843566086707668e-10
1070.6,5.666228316420592e-10
1070.7,5.494265854040217e-10
1070.8,5.327515975428186e-10
1070.9,5.165820875840888e-10
1071.0,5.009027521423693e-10
1071.1,4.856987505181327e-10
1071.2,4.70955690728969e-10
1071.3,4.566596159618483e-10
1071.4,4.427969914337903e-10
1071.5,4.2935469164865035e-10
1071.6,4.1631998803809925e-10
1071.7,4.0368053697523343e-10
1071.8,3.9142436814959744e-10
1071.9,3.7953987329274143e-10
1072.0,3.680157952437577e-10
1072.1,3.568412173445656e-10
1072.2,3.460055531550113e-10
1072.3,3.3549853647815725e-10
1072.4,3.253102116864194e-10
1072.5,3.154309243394933e-10
1072.6,3.058513120852812e-10
1072.7,2.9656229583529985e-10
1072.8,2.875550712062982e-10
1072.9,2.78821100220072e-10
1073.0,2.703521032536932e-10
1073.1,2.621400512326158e-10
1073.2,2.5417715805933793e-10
1073.3,2.464558732705265e-10
1073.4,2.389688749157202e-10
1073.5,2.3170906265093532e-10
1073.6,2.2466955104069991e-10
1073.7,2.1784366306223515e-10
1073.8,2.1122492380569274e-10
1073.9,2.0480705436454083e-10
1074.0,1.9858396591036718e-10
1074.1,1.9254975394654229e-10
1074.2,1.8669869273535155e-10
1074.3,1.8102522989336752e-10
1074.4,1.7552398114999142e-10
1074.5,1.7018972526424587e-10
1074.6,1.6501739909504633e-10
1074.7,1.6000209282032712e-10
1074.8,1.5513904530053142e-10
1074.9,1.5042363958211468e-10
1075.0,1.4585139853683824e-10
1075.1,1.4141798063276035e-10
1075.2,1.3711917583295132e-10
1075.3,1.3295090161808263e-10
1075.4,1.2890919912915333e-10
1075.5,1.2499022942673082e-10
1075.6,1.2119026986319196e-10
1075.7,1.1750571056455558e-10
1075.8,1.1393305101860118e-10
1075.9,1.1046889676606748e-10
1076.0,1.0710995619182124e-10
1076.1,1.0385303741298025e-10
1076.2,1.0069504526106562e-10
1076.3,9.763297835534602e-11
1076.4,9.466392626462282e-11
1076.5,9.178506675478716e-11
1076.6,8.899366311956037e-11
1076.7,8.628706159190847e-11
1076.8,8.366268883369501e-11
1076.9,8.111804950121169e-11
1077.0,7.865072388429624e-11
1077.1,7.625836561681678e-11
1077.2,7.39386994563682e-11
1077.3,7.168951913109138e-11
1077.4,6.950868525158924e-11
1077.5,6.73941232859739e-11
1077.6,6.534382159613943e-11
1077.7,6.335582953341139e-11
1077.8,6.142825559178057e-11
1077.9,5.955926561698205e-11
1078.0,5.774708106973315e-11
1078.1,2.350679311847065e-11
1078.2,0.15880390952757167
1078.3,0.3051797087993641
1078.4,0.43987067228368076
1078.5,0.5635798659643891
1078.6,0.6769722189595699
1078.7,0.7806764912262906
1078.8,0.8752871425005062
1078.9,0.9613661073474259
1079.0,1.039444480959681
1079.1,1.1100241201141259
1079.2,1.1735791634825845
1079.3,1.230557475286773
1079.4,1.2813820160925118
1079.5,1.3264521443526323
1079.6,1.3661448521313482
1079.7,1.400815938274758
1079.8,1.430801122132198
1079.9,1.4564171007810205
1080.0,1.4779625525625812
1080.1,0.616860868190685
1080.2,0.6930922932197603
1080.3,0.7629808752706517
1080.4,0.8268903811362684
1080.5,0.885166315520599
1080.6,0.9381367739309949
1080.7,0.9861132577689492
1080.8,1.0293914532130328
1080.9,1.06825197542443
1081.0,1.102961079544706
1081.1,1.133771339896724
1081.2,1.1609222987431056
1081.3,1.184641085902192
1081.4,1.2051430104689715
1081.5,1.222632125837966
1081.6,1.237301769176447
1081.7,1.2493350764495346
1081.8,1.2589054740537324
1081.9,1.2661771480720974
1082.0,1.2713054921226152
1082.1,1.2744375347312122
1082.2,1.2757123471223741
1082.3,1.275261432283222
1082.4,1.2732090961213498
1082.5,1.269672801502467
1082.6,1.264763505921022
1082.7,1.2585859835253934
1082.8,1.2512391321888914
1082.9,1.242816266288669
1083.0,1.2334053958266589
1083.1,1.223089492499782
1083.2,1.2119467433008946
1083.3,1.2000507922071664
1083.4,1.1874709704888355
1083.5,1.1742725161484948
1083.6,1.1605167829791723
1083.7,1.1462614397085114
1083.8,1.1315606596762113
1083.9,1.1164653014725963
1084.0,1.1010230809476704
1084.1,1.0852787349822755
1084.2,1.069274177395944
1084.3,1.0530486473497416
1084.4,1.0366388505867563
1084.5,1.0200790938379158
1084.6,1.003401412706457
1084.7,0.9866356933306123
1084.8,0.9698097881109164
1084.9,0.9529496257758968
1085.0,0.9360793160478347
1085.1,0.9192212491586949
1085.2,0.902396190455243
1085.3,0.8856233703217453
1085.4,0.8689205696384851
1085.5,0.852304200984589
1085.6,0.8357893857843641
1085.7,0.8193900275873939
1085.8,0.8031188816641491
1085.9,0.7869876210906672
1086.0,0.7710068994880686
1086.1,0.7551864105751788
1086.2,0.7395349446853968
1086.3,0.7240604423920827
1086.4,0.7087700453802148
1086.5,0.6936701446957947
1086.6,0.6787664264984996
1086.7,0.6640639154373496
1086.8,0.6495670157636928
1086.9,0.6352795502905737
1087.0,0.6212047973025439
1087.1,0.6073455255152029
1087.2,0.5937040271791724
1087.3,0.5802821494188488
1087.4,0.5670813238920976
1087.5,0.5541025948530668
1087.6,0.5413466456964805
1087.7,0.5288138240581354
1087.8,0.5165041655428407
1087.9,0.5044174161477153
1088.0,0.49255305344558553
1088.1,0.4809103065901912
1088.2,0.46948817520201075
1088.3,0.458285447190749
1088.4,0.44730071556789497
1088.5,0.4365323943002274
1088.6,0.42597873325274443
1088.7,0.4156378322671923
1088.8,0.405507654420173
1088.9,0.3955860385027178
1089.0,0.38587071076121465
1089.1,0.3763592959376682
1089.2,0.3670493276454539
1089.3,0.35793825811498586
1089.4,0.3490234673420654
1089.5,0.3403022716700944
1089.6,0.3317719318358282
1089.7,0.32342966050690547
1089.8,0.31527262933802036
1089.9,0.3072979755712928
1090.0,0.29950280820514474
1090.1,0.29188421375480145
1090.2,0.28443926162640154
1090.3,0.2771650091256166
1090.4,0.27005850612065224
1090.5,0.2631167993785192
1090.6,0.25633693659252377
1090.7,0.2497159701180377
1090.8,0.24325096043275438
1090.9,0.23693897933682817
1091.0,0.23077711290752204
1091.1,0.2247624642222512
1091.2,0.21889215586321187
1091.3,0.21316333221611392
1091.4,0.20757316157490355
1091.5,0.20211883806375228
1091.6,0.19679758338701722
1091.7,0.1916066484173244
1091.8,0.18654331463140533
1091.9,0.18160489540282213
1092.0,0.17678873716023819
1092.1,0.17209222041944636
1092.2,0.16751276069693188
1092.3,0.16304780931234505
1092.4,0.1586948540868661
1092.5,0.1544514199440771
1092.6,0.15031506941960554
1092.7,0.14628340308546825
1092.8,0.1423540598947272
1092.9,0.13852471745176878
1093.0,0.13479309221322724
1093.1,0.1311569396243037
1093.2,0.1276140541949705
1093.3,0.12416226952030504
1093.4,0.12079945824896313
1093.5,0.11752353200357794
1093.6,0.11433244125666263
1093.7,0.11122417516538913
1093.8,0.10819676136842975
1093.9,0.10524826574786383
1094.0,0.10237679215898171
1094.1,0.0995804821306542
1094.2,0.0968575145387818
1094.3,0.09420610525519028
1094.4,0.09162450677420052
1094.5,0.08911100781896801
1094.6,0.08666393292956238
1094.7,0.08428164203463825
1094.8,0.08196253000843622
1094.9,0.07970502621474629
1095.0,0.07750759403936443
1095.1,0.0753687304124776
1095.2,0.0732869653223215
1095.3,0.07126086132136969
1095.4,0.06928901302623099
1095.5,0.06737004661235568
1095.6,0.06550261930457739
1095.7,0.06368541886444937
1095.8,0.061917163075268324
1095.9,0.06019659922561731
1096.0,0.05852250359220132
1096.1,0.05689368092269369
1096.2,0.055308963919259754
1096.3,0.05376721272337547
1096.4,0.052267314402511214
1096.5,0.05080818243920893
1096.6,0.049388756223038115
1096.7,0.0480080005458778
1096.8,0.046664905100935496
1096.9,0.04535848398587865
1097.0,0.044087775210422286
1097.1,0.042851840208685876
1097.2,0.041649763356603114
1097.3,0.040480651494641993
1097.4,0.03934363345606669
1097.5,0.03823785960094856
1097.6,0.037162501356111995
1097.7,0.03611675076117874
1097.8,0.035099820020855495
1097.9,0.034110941063590285
1098.0,0.03314936510670659
1098.1,0.032214362228107106
1098.2,0.031305220944624686
1098.3,0.030421247797083148
1098.4,0.029561766942118116
1098.5,0.02872611975079487
1098.6,0.02791366441404965
1098.7,0.027123775554969306
1098.8,0.026355843847915023
1098.9,0.025609275644485854
1099.0,0.02488349260630998
1099.1,0.024177931344643272
1099.2,0.023492043066747365
1099.3,0.022825293229013076
1099.4,0.022177161196788447
1099.5,0.021547139910865137
1099.6,0.020934735560571516
1099.7,0.020339467263416296
1099.8,0.019760866751221805
1099.9,0.019198478062682305
1100.0,0.018651857242278948
1100.1,0.018120572045479965
1100.2,0.01760420165015146
1100.3,0.017102336374101756
1100.4,0.016614577398679775
1100.5,0.01614053649834613
1100.6,0.015679835776133355
1100.7,0.015232107404910655
1100.8,0.014796993374366803
1100.9,0.014374145243623801
1101.0,0.013963223899393192
1101.1,0.013563899319585746
1101.2,0.013175850342285035
1101.3,0.01279876443999474
1101.4,0.012432337499069386
1101.5,0.012076273604237958
1101.6,0.01173028482812991
1101.7,0.011394091025713128
1101.8,0.011067419633553652
1101.9,0.010750005473807247
1102.0,0.010441590562853298
1102.1,0.010141923924482118
1102.2,0.009850761407547102
1102.3,0.009567865507994015
1102.4,0.009293005195180346
1102.5,0.009025955742398334
1102.6,0.008766498561516256
1102.7,0.008514421041653317
1102.8,0.008269516391804468
1102.9,0.008031583487332418
1103.0,0.007800426720245144
1103.1,0.007575855853178157
1103.2,0.007357685877001922
1103.3,0.007145736871975877
1103.4,0.006939833872371637
1103.5,0.006739806734489067
1103.6,0.006545490007990049
1103.7,0.006356722810476008
1103.8,0.006173348705236288
1103.9,0.005995215582095829
1104.0,0.005822175541291606
1104.1,0.005654084780308638
1104.2,0.0022520480250414455
1104.3,0.0649136212881661
1104.4,0.12303772931373816
1104.5,0.17687259044127662
1104.6,0.22665431815702738
1104.7,0.27260747232896304
1104.8,0.3149455866877301
1104.9,0.35387167351800447
1105.0,0.38957870648869947
1105.1,0.42225008251560925
1105.2,0.4520600635163286
1105.3,0.4791741988846745
1105.4,0.5037497294802776
1105.5,0.5259359738985228
1105.6,0.5458746977565584
1105.7,0.563700466702636
1105.8,0.5795409838285561
1105.9,0.5935174121384854
1106.0,0.6057446827017914
1106.1,0.6163317890928656
1106.2,0.6253820686970709
1106.3,0.6329934714389902
1106.4,0.6392588164670026
1106.5,0.644266037306891
1106.6,0.6480984159766041
1106.7,0.6508348065345072
1106.8,0.6525498485143744
1106.9,0.6533141706820075
1107.0,0.6531945855306915
1107.1,0.6522542749156771
1107.2,0.650552967211505
1107.3,0.6481471063602406
1107.4,0.6450900131635261
1107.5,0.6414320391567939
1107.6,0.637220713389968
1107.7,0.6325008824255094
1107.8,0.627314843851727
1107.9,0.6217024735968136
1108.0,0.6157013473171321
1108.1,0.6093468561217776
1108.2,0.6026723168844164
1108.3,0.5957090773828104
1108.4,0.5884866164962543
1108.5,0.5810326396813928
1108.6,0.5733731699375062
1108.7,0.5655326344633574
1108.8,0.5575339471990453
1108.9,0.5493985874380397
1109.0,0.541146674686609
1109.1,0.5327970399402301
1109.2,0.524367293539254
1109.3,0.5158738897590881
1109.4,0.5073321882834201
1109.5,0.49875651270256804
1109.6,0.4901602061728548
1109.7,0.48155568436697077
1109.8,0.47295448583961835
1109.9,0.4643673199272811
1110.0,0.4558041122957444
1110.1,0.4472740482439958
1110.2,0.4387856138683485
1110.3,0.43034663518603833
1110.4,0.4219643153131581
1110.5,0.41364526978757876
1110.6,0.40539556012348454
1110.7,0.3972207256802874
1110.8,0.38912581392499307
1110.9,0.38111540916355735
1111.0,0.37319365981338415
1111.1,0.365364304285881
1111.2,0.3576306955448843
1111.3,0.3499958244038038
1111.4,0.34246234162149375
1111.5,0.3350325788541464
1111.6,0.32770856851790237
1111.7,0.32049206261439167
1111.8,0.31338455056903675
1111.9,0.306387276129682
1112.0,0.29950125337093714
1112.1,0.2927272818475429
1112.2,0.28606596093808256
1112.3,0.27951770341846205
1112.4,0.27308274830276374
1112.5,0.2667611729873462
1112.6,0.2605529047323999
1112.7,0.2544577315135851
1112.8,0.24847531227486233
1112.9,0.24260518661217859
1113.0,0.23684678391628625
1113.1,0.2311994320016562
1113.2,0.225662365247177
1113.3,0.2202347322731308
1113.4,0.21491560317778435
1113.5,0.2097039763558311
1113.6,0.20459878491987332
1113.7,0.19959890274512795
1113.8,0.1947031501565822
1113.9,0.18991029927691322
1114.0,0.18521907905260968
1114.1,0.18062817997490435
1114.2,0.1761362585113268
1114.3,0.17174194126293166
1114.4,0.1674438288615298
1114.5,0.16324049962056117
1114.6,0.15913051295258754
1114.7,0.1551124125657551
1114.8,0.15118472945097752
1114.9,0.14734598467101637
1115.0,0.14359469196209063
1115.1,0.1399293601581278
1115.2,0.13634849544727023
1115.3,0.13285060346977998
1115.4,0.12943419126603076
1115.5,0.12609776908284964
1115.6,0.1228398520460565
1115.7,0.11965896170666296
1115.8,0.11655362746781571
1115.9,0.11352238789921777
1116.0,0.11056379194542086
1116.1,0.1076764000340603
1116.2,0.10485878508979747
1116.3,0.10210953345944102
1116.4,0.09942724575344161
1116.5,0.09681053760868719
1116.6,0.0942580403772752
1116.7,0.09176840174569639
1116.8,0.08934028628863666
1116.9,0.08697237596138432
1117.0,0.084663370534624
1117.1,0.08241198797519982
1117.2,0.08021696477624293
1117.3,0.07807705623987957
1117.4,0.07599103671556584
1117.5,0.07395769979693338
1117.6,0.07197585847987592
1117.7,0.07004434528446088
1117.8,0.0681620123431101
1117.9,0.06632773145736257
1118.0,0.06454039412540465
1118.1,0.06279891154243493
1118.2,0.0611022145758168
1118.3,0.059449253716863125
1118.4,0.057838999010995824
1118.5,0.05627043996792482
1118.6,0.05474258545339843
1118.7,0.05325446356398937
1118.8,0.05180512148629704
1118.9,0.050393625341867226
1119.0,0.04901906001905522
1119.1,0.04768052899298722
1119.2,0.046377154134706076
1119.3,0.04510807551052485
1119.4,0.04387245117254853
1119.5,0.04266945694126838
1119.6,0.04149828618107711
1119.7,0.040358149569501976
1119.8,0.0392482748609029
1119.9,0.038167906645336716
1120.0,0.037116306103243894
1120.1,0.03609275075657235
1120.2,0.03509653421691334
1120.3,0.034126965931186866
1120.4,0.03318337092537841
1120.5,0.032265089546795134
1120.6,0.03137147720527817
1120.7,0.030501904113777074
1120.8,0.029655755028664504
1120.9,0.028832428990142114
1121.0,0.02803133906306321
1121.1,0.02725191207847386
1121.2,0.02649358837615151
1121.3,0.025755821548398575
1121.4,0.02503807818532869
1121.5,0.024339837621863866
1121.6,0.02366059168664321
1121.7,0.02299984445302683
1121.8,0.022357111992362566
1121.9,0.021731922129668405
1122.0,0.02112381420186915
1122.1,0.020532338818712793
1122.2,0.01995705762647943
1122.3,0.019397543074584068
1122.4,0.01885337818516337
1122.5,0.018324156325726433
1122.6,0.0178094809849396
1122.7,0.017308965551606655
1122.8,0.01682223309689689
1122.9,0.016348916159865817
1123.0,0.01588865653630581
1123.1,0.015441105070956902
1123.2,0.015005921453101612
1123.3,0.014582774015561606
1123.4,0.014171339537108293
1123.5,0.013771303048294214
1123.6,0.01338235764070737
1123.7,0.013004204279645794
1123.8,0.012636551620205863
1123.9,0.01227911582677356
1124.0,0.011931620395904684
1124.1,0.011593795982576349
1124.2,0.011265380229789321
1124.3,0.010946117601497794
1124.4,0.01063575921884063
1124.5,0.010334062699645855
1124.6,0.01004079200117788
1124.7,0.009755717266095077
1124.8,0.009478614671583573
1124.9,0.009209266281631389
1125.0,0.008947459902405839
1125.1,0.008692988940695551
1125.2,0.00844565226537755
1125.3,0.008205254071868671
1125.4,0.007971603749519815
1125.5,0.0077445157519106505
1125.6,0.007523809470001827
1125.7,0.0073093091081011165
1125.8,0.007100843562599513
1125.9,0.006898246303432881
1126.0,0.0067013552582244834
1126.1,0.006510012699063531
1126.2,0.006324065131874708
1126.3,0.006143363188333605
1126.4,0.005967761520282956
1126.5,0.005797118696604614
1126.6,0.005631297102502359
1126.7,0.005470162841150722
1126.8,0.005313585637665241
1126.9,0.005161438745349825
1127.0,0.005013598854177137
1127.1,0.004869946001458274
1127.2,0.004730363484658342
1127.3,0.004594737776314925
1127.4,0.00446295844101684
1127.5,0.0043349180544010124
1127.6,0.0042105121241257735
1127.7,0.004089639012779326
1127.8,0.003972199862682671
1127.9,0.0038580985225467536
1128.0,0.0037472414759441223
1128.1,0.0036395377715559753
1128.2,0.003534898955155949
1128.3,0.0034332390032926286
1128.4,0.0033344742586332923
1128.5,0.003238523366931989
1128.6,0.003145307215585625
1128.7,0.0030547488737423236
1128.8,0.0029667735339269237
1128.9,0.0028813084551490404
1129.0,0.002798282907459746
1129.1,0.0027176281179235027
1129.2,0.002639277217972554
1129.3,0.002563165192111624
1129.4,0.0024892288279413114
1129.5,0.002417406667469193
1129.6,0.002347638959678214
1129.7,0.0022798676143225343
1129.8,0.002214036156921599
1129.9,0.002150089684923723
1130.0,0.0020879748250111105
1130.1,0.002027639691518754
1130.2,0.001969033845940237
1130.3,0.001912108257494004
1130.4,0.0018568152647242253
1130.5,0.0018031085381109066
1130.6,0.0017509430436644445
1130.7,0.0017002750074803473
1130.8,0.0016510618812303627
1130.9,0.0016032623085667631
1131.0,0.0015568360924170701
1131.1,0.0015117441631469486
1131.2,0.0014679485475695496
1131.3,0.0014254123387800238
1131.4,0.0013840996667944232
1131.5,0.0013439756699726653
1131.6,0.0013050064672057086
1131.7,0.0012671591308475291
1131.8,0.0012304016603729327
1131.9,0.0011947029567426837
1132.0,0.0011600327974578574
1132.1,0.0011263618122857326
1132.2,0.0010936614596399748
1132.3,0.001061904003598253
1132.4,0.0010310624915408264
1132.5,0.0010011107323940533
1132.6,0.0009720232754631215
1132.7,0.0009437753898387058
1132.8,0.0009163430443626114
1132.9,0.0008897028881378194
1133.0,0.000863832231568721
1133.1,0.0008387090279176489
1133.2,0.0008143118553641769
1133.3,0.00032334373563189066
1133.4,0.06739829433250516
1133.5,0.12957449150082512
1133.6,0.18712292874400713
1133.7,0.24030119169448003
1133.8,0.2893540805405746
1133.9,0.3345142049028543
1134.0,0.3760025523241238
1134.1,0.4140290314909093
1134.2,0.44879299125943145
1134.3,0.48048371651599886
1134.4,0.5092809018602193
1134.5,0.5353551040594628
1134.6,0.5588681741845173
1134.7,0.5799736702993574
1134.8,0.5988172515423026
1134.9,0.615537054401558
1135.0,0.6302640519551588
1135.1,0.6431223968136262
1135.2,0.654229748473145
1135.3,0.6636975857577685
1135.4,0.6716315050009738
1135.5,0.6781315045898173
1135.6,0.6832922564689194
1135.7,0.6872033651765174
1135.8,0.689949614960809
1135.9,0.6916112055017597
1136.0,0.692263976741392
1136.1,0.6919796233043268
1136.2,0.6908258989699343
1136.3,0.6888668116378532
1136.4,0.6861628092098537
1136.5,0.6827709567929604
1136.6,0.678745105611454
1136.7,0.6741360539987606
1136.8,0.6689917008243064
1136.9,0.6633571916951393
1137.0,0.6572750582574746
1137.1,0.65078535090926
1137.2,0.6439257652214027
1137.3,0.6367317623523758
1137.4,0.6292366837285539
1137.5,0.6214718602507642
1137.6,0.6134667162761657
1137.7,0.6052488686136889
1137.8,0.5968442207608201
1137.9,0.5882770525995252
1138.0,0.579570105759524
1138.1,0.5707446648479602
1138.2,0.5618206347357203
1138.3,0.5528166140822453
1138.4,0.5437499652726225
1138.5,0.5346368809330339
1138.6,0.5254924471832471
1138.7,0.5163307037777782
1138.8,0.5071647012805781
1138.9,0.49800655541162797
1139.0,0.4888674986976288
1139.1,0.47975792955304
1139.2,0.47068745891205316
1139.3,0.46166495452665096
1139.4,0.45269858304071897
1139.5,0.4437958499452009
1139.6,0.43496363751454387
1139.7,0.4262082408201336
1139.8,0.41753540191207267
1139.9,0.4089503422565027
1140.0,0.40045779351169736
1140.1,0.3920620267223503
1140.2,0.38376688000785836
1140.3,0.3755757848169204
1140.4,0.3674917908174603
1140.5,0.35951758948770696
1140.6,0.3516555364712353
1140.7,0.3439076727558746
1140.8,0.33627574473362204
1140.9,0.3287612231960573
1141.0,0.32136532131722306
1141.1,0.31408901167352765
1141.2,0.30693304234791446
1141.3,0.299897952163345
1141.4,0.2929840850885375
1141.5,0.2861916038568898
1141.6,0.2795205028376059
1141.7,0.2729706201962022
1141.8,0.2665416493798294
1141.9,0.2602331499611706
1142.0,0.25404455787308444
1142.1,0.2479751950646381
1142.2,0.24202427860772366
1142.3,0.23619092928206448
1142.4,0.23047417966509304
1142.5,0.22487298175192272
1142.6,0.21938621412942522
